  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   0.000   0.4893   0.01802   0.01054  -0.1106   0.9403   1.0000
   0.500   0.5688   0.01807   0.01057  -0.1154   0.9185   1.0000
   1.000   0.6522   0.01781   0.01039  -0.1206   0.8984   1.0000
   1.500   0.7301   0.01699   0.00970  -0.1232   0.8716   1.0000
   2.000   0.7993   0.01627   0.00914  -0.1238   0.8422   1.0000
   2.500   0.8616   0.01582   0.00883  -0.1231   0.8100   1.0000
   3.000   0.9161   0.01571   0.00891  -0.1211   0.7699   1.0000
   3.500   0.9690   0.01576   0.00909  -0.1188   0.7251   1.0000
   4.000   1.0167   0.01584   0.00929  -0.1153   0.6610   1.0000
   4.500   1.0599   0.01621   0.00957  -0.1111   0.5685   1.0000
   5.000   1.0875   0.01792   0.01030  -0.1048   0.3559   1.0000
   5.500   1.1032   0.02246   0.01317  -0.0988   0.1180   1.0000
   6.000   1.1258   0.02701   0.01721  -0.0928   0.0612   1.0000
   6.500   1.1659   0.03169   0.02191  -0.0897   0.0508   1.0000
   7.000   1.2133   0.03613   0.02662  -0.0879   0.0436   1.0000
   7.500   1.2601   0.04342   0.03452  -0.0860   0.0421   1.0000
   8.000   1.2868   0.05225   0.04423  -0.0821   0.0415   1.0000
   8.500   1.2984   0.06017   0.05304  -0.0766   0.0417   1.0000
   9.000   1.2651   0.06939   0.06379  -0.0663   0.0475   1.0000
   9.500   1.1257   0.06738   0.06237  -0.0453   0.0470   1.0000
  10.000   1.0659   0.07756   0.07295  -0.0415   0.0487   1.0000
  10.500   1.0047   0.08953   0.08522  -0.0425   0.0503   1.0000
  11.000   0.9525   0.10244   0.09828  -0.0461   0.0522   1.0000
  11.500   0.8366   0.12968   0.12563  -0.0644   0.0621   1.0000
  12.000   0.8019   0.15186   0.14781  -0.0738   0.1210   1.0000
  12.500   0.7866   0.16013   0.15604  -0.0773   0.1183   1.0000
  13.000   0.7704   0.16603   0.16191  -0.0811   0.1103   1.0000
  13.500   0.8007   0.17559   0.17151  -0.0790   0.1057   1.0000
  14.000   0.7652   0.17922   0.17508  -0.0858   0.0995   1.0000
  14.500   0.7969   0.18894   0.18485  -0.0837   0.0923   1.0000
  15.000   0.7686   0.19208   0.18794  -0.0901   0.0879   1.0000
  -2.000   0.1669   0.01900   0.01013  -0.0882   1.0000   0.2615
  -1.500   0.2367   0.01856   0.01046  -0.0923   0.9960   0.4484
  -1.000   0.3159   0.01739   0.01039  -0.0970   0.9794   1.0000
  -0.500   0.4035   0.01781   0.01049  -0.1041   0.9599   1.0000
   0.000   0.4893   0.01802   0.01054  -0.1106   0.9403   1.0000
   0.500   0.5688   0.01807   0.01057  -0.1154   0.9185   1.0000
   1.000   0.6522   0.01781   0.01039  -0.1206   0.8984   1.0000
   1.500   0.7301   0.01699   0.00970  -0.1232   0.8716   1.0000
   2.000   0.7993   0.01627   0.00914  -0.1238   0.8422   1.0000
   2.500   0.8616   0.01582   0.00883  -0.1231   0.8100   1.0000
   3.000   0.9161   0.01571   0.00891  -0.1211   0.7699   1.0000
   3.500   0.9690   0.01576   0.00909  -0.1188   0.7251   1.0000
   4.000   1.0167   0.01584   0.00929  -0.1153   0.6610   1.0000
   4.500   1.0599   0.01621   0.00957  -0.1111   0.5685   1.0000
   5.000   1.0875   0.01792   0.01030  -0.1048   0.3559   1.0000
   5.500   1.1032   0.02246   0.01317  -0.0988   0.1180   1.0000
   6.000   1.1258   0.02701   0.01721  -0.0928   0.0612   1.0000
   6.500   1.1659   0.03169   0.02191  -0.0897   0.0508   1.0000
   7.000   1.2133   0.03613   0.02662  -0.0879   0.0436   1.0000
   7.500   1.2601   0.04342   0.03452  -0.0860   0.0421   1.0000
   8.000   1.2868   0.05225   0.04423  -0.0821   0.0415   1.0000
   8.500   1.2984   0.06017   0.05304  -0.0766   0.0417   1.0000
   9.000   1.2651   0.06939   0.06379  -0.0663   0.0475   1.0000
   9.500   1.1257   0.06738   0.06237  -0.0453   0.0470   1.0000
  10.000   1.0659   0.07756   0.07295  -0.0415   0.0487   1.0000
  10.500   1.0047   0.08953   0.08522  -0.0425   0.0503   1.0000
  11.000   0.9525   0.10244   0.09828  -0.0461   0.0522   1.0000
  11.500   0.8366   0.12968   0.12563  -0.0644   0.0621   1.0000
  12.000   0.8019   0.15186   0.14781  -0.0738   0.1210   1.0000
  12.500   0.7866   0.16013   0.15604  -0.0773   0.1183   1.0000
  13.000   0.7704   0.16603   0.16191  -0.0811   0.1103   1.0000
  13.500   0.8007   0.17559   0.17151  -0.0790   0.1057   1.0000
  14.000   0.7652   0.17922   0.17508  -0.0858   0.0995   1.0000
  14.500   0.7969   0.18894   0.18485  -0.0837   0.0923   1.0000
  15.000   0.7686   0.19208   0.18794  -0.0901   0.0879   1.0000
